id	org	files	has_meta	has_r	usable
GSE112230	Homo sapiens; Mus musculus	BW, CSV, NARROWPEAK	no	no	no
GSE108155	Mus musculus	TXT, XLSX	no	no	no
GSE107919	Rattus norvegicus; Mus musculus	FPKM_TRACKING, WIG	no	no	no
GSE115968	Mus musculus	TXT	no	no	no
GSE92575	Mus musculus	TXT	yes	no	yes
GSE99211	Mus musculus	CSV, XLSX	no	no	no
GSE113968	Mus musculus	CEL	no	no	no
GSE113811	Mus musculus	TXT	no	no	no
GSE113807	Mus musculus	TXT	no	no	no
GSE113689	Mus musculus	TXT	no	no	no
GSE113280	Mus musculus	TXT	no	no	no
GSE113262	Mus musculus	TXT	no	no	no
GSE113221	Mus musculus	TXT	no	no	no
GSE113208	Mus musculus	TXT	no	no	no
GSE115628	Mus musculus	TXT	no	no	no
GSE113536	Mus musculus	TXT	no	no	no
GSE112417	Homo sapiens; Mus musculus	BIGWIG, CSV, TXT	no	no	no
GSE107947	Mus musculus	TXT	no	no	no
GSE107910	Mus musculus	FA, TXT	no	no	no
GSE113560	Mus musculus	TXT	no	no	no
GSE110351	Mus musculus	CSV	no	no	no
GSE109707	Mus musculus	TXT	no	no	no
GSE92465	Mus musculus	TXT	no	no	no
GSE92464	Mus musculus	TXT	no	no	no
GSE114895	Mus musculus	RDA, TXT	no	yes	yes
GSE115125	Mus musculus	TXT	yes	no	yes
GSE115070	Mus musculus	RDA, RDATA, TXT	no	yes	yes
GSE97849	Mus musculus	TXT	no	no	no
GSE97848	Mus musculus	TXT	no	no	no
GSE100586	Mus musculus	TXT	no	no	no
GSE100584	Mus musculus	TXT	no	no	no
GSE114793	Mus musculus	TXT	no	no	no
GSE112642	Mus musculus	CSV	no	no	no
GSE92540	Mus musculus	TXT	no	no	no
GSE92274	Mus musculus; Homo sapiens	PDF, TXT	no	no	no
GSE99888	Mus musculus	MAT, TAB, TXT	no	no	no
GSE112903	Mus musculus	TXT, XLSX	yes	no	yes
GSE112381	Mus musculus	TXT	no	no	no
GSE99786	Mus musculus	CSV, XLSX	no	no	no
GSE100320	Mus musculus	MTX, TSV	no	no	no
GSE112177	Mus musculus	TXT	no	no	no
GSE111668	Mus musculus	TXT	no	no	no
GSE109113	Mus musculus	MTX, TSV	no	no	no
GSE111107	Mus musculus	TXT	no	no	no
GSE102665	Mus musculus	MTX, TSV	no	no	no
GSE113675	Homo sapiens; Mus musculus	TXT	no	no	no
GSE98587	Mus musculus	TXT	no	no	no
GSE112033	Mus musculus	CSV	no	no	no
GSE100861	Mus musculus	TXT	no	no	no
GSE110357	Mus musculus	CSV	no	no	no
GSE113043	Mus musculus	TXT	no	no	no
GSE111764	Homo sapiens; Mus musculus; Schmidtea mediterranea	TXT	no	no	no
GSE103516	Mus musculus	CSV	no	no	no
GSE104556	Mus musculus	MTX, TSV	no	no	no
GSE108233	Mus musculus	CSV	no	no	no
GSE103840	Mus musculus	XLSX	no	no	no
GSE111831	Homo sapiens; Mus musculus	TXT	no	no	no
GSE100037	Mus musculus	CSV	no	no	no
GSE107585	Mus musculus	TXT	no	no	no
GSE100449	Mus musculus	DIFF, FPKM_TRACKING, TXT	no	no	no
GSE108287	Mus musculus	TXT	no	no	no
GSE100274	Mus musculus	R, TXT	no	no	no
GSE109574	Mus musculus	XLSX	no	no	no
GSE107727	Mus musculus	TXT	no	no	no
GSE106973	Mus musculus	FA, TXT	no	no	no
GSE104154	Mus musculus	CSV, XLSX	no	no	no
GSE97310	Mus musculus	CSV, H5, TAR, TXT	no	no	no
GSE96986	Mus musculus; other sequences; Homo sapiens	CEL	no	no	no
GSE96982	Homo sapiens; Mus musculus; other sequences	TXT	no	no	no
GSE96958	Mus musculus	TXT	no	no	no
GSE109774	Mus musculus	TAR, TXT	no	no	no
GSE111752	Mus musculus	TSV	no	no	no
GSE89885	Mus musculus	TXT	no	no	no
GSE84324	Mus musculus	BEDGRAPH, TXT	no	no	no
GSE79096	Mus musculus	TXT	no	no	no
GSE111598	Mus musculus	TXT	no	no	no
GSE109796	Mus musculus	TXT	no	no	no
GSE104158	Mus musculus	none	no	no	no
GSE104157	Mus musculus	CSV	no	no	no
GSE104156	Mus musculus	CSV	no	no	no
GSE103983	Mus musculus	CSV	no	no	no
GSE110501	Homo sapiens; Mus musculus	GTF, TXT	no	no	no
GSE109999	Mus musculus	TXT	no	no	no
GSE102962	Mus musculus	TXT	no	no	no
GSE110648	Mus musculus	BED, BW, TXT	no	no	no
GSE103269	Mus musculus	BED, TSV	no	no	no
GSE103268	Mus musculus	BED	no	no	no
GSE103267	Mus musculus	TSV	no	no	no
GSE87038	Mus musculus	TXT, XLSX	no	no	no
GSE108416	Mus musculus	MTX, TSV	no	no	no
GSE111070	Mus musculus	TXT	yes	no	yes
GSE95157	Mus musculus	TXT	no	no	no
GSE108788	Mus musculus	CSV	no	no	no
GSE108775	Mus musculus	TXT	no	no	no
GSE110823	Homo sapiens; Mus musculus	MAT	no	no	no
GSE89754	Mus musculus	CSV, TXT	no	no	no
GSE88953	Mus musculus	CSV	no	no	no
GSE107527	Mus musculus	MTX, TSV	no	no	no
GSE79875	Mus musculus	BED, BEDGRAPH, TXT	no	no	no
GSE109444	Mus musculus	FPKM_TRACKING	no	no	no
GSE110746	Mus musculus	MTX, TSV	no	no	no
GSE110692	Mus musculus	TXT	yes	no	yes
GSE110688	Mus musculus	TXT	yes	no	yes
GSE110679	Mus musculus	TXT	no	no	no
GSE109989	Mus musculus	CSV	no	no	no
GSE102479	Mus musculus	TSV, TXT	no	no	no
GSE80797	Homo sapiens; Mus musculus	TXT	no	no	no
GSE110568	Mus musculus	TXT	no	no	no
GSE110558	Mus musculus	TXT	yes	no	yes
GSE110547	Mus musculus	TXT	no	no	no
GSE108097	Homo sapiens; Mus musculus	TAR, TXT	no	no	no
GSE102748	Mus musculus	TXT	no	no	no
GSE98664	Mus musculus	BW, CSV, GTF, TXT	no	no	no
GSE75187	Mus musculus	CSV	no	no	no
GSE75185	Mus musculus	CSV	no	no	no
GSE110371	Mus musculus	TXT	no	no	no
GSE97519	Mus musculus	TXT	no	no	no
GSE88927	Mus musculus	TAB	no	no	no
GSE88926	Mus musculus	TAB	no	no	no
GSE108761	Mus musculus	TSV, TXT, XLSX	no	no	no
GSE106960	Mus musculus	CSV	no	no	no
GSE103892	Mus musculus	TXT	no	no	no
GSE109542	Homo sapiens; Mus musculus	CSV, MTX, TSV	no	no	no
GSE108020	Mus musculus	TXT	no	no	no
GSE79380	Mus musculus	XLSX	no	no	no
GSE100471	Mus musculus	TXT	no	no	no
GSE109742	Mus musculus; Mus musculus	none	no	no	no
GSE109726	Mus musculus	TXT	no	no	no
GSE100033	Homo sapiens; Mus musculus	BW, MAT, TXT	no	no	no
GSE109556	Mus musculus	TXT	no	no	no
GSE108478	Mus musculus	TXT	no	no	no
GSE109262	Mus musculus; synthetic construct	TSV, TXT	no	no	no
GSE106268	Mus musculus	BED, H5	no	no	no
GSE106264	Mus musculus	H5	no	no	no
GSE100384	Homo sapiens; Mus musculus	TXT	no	no	no
GSE97037	Mus musculus	TXT	no	no	no
GSE65970	Mus musculus	CSV	no	no	no
GSE108291	Homo sapiens; Mus musculus	CSV, MTX, TSV	no	no	no
GSE108811	Mus musculus	TXT	no	no	no
GSE90742	Mus musculus	CSV	no	no	no
GSE107053	Mus musculus	TXT	no	no	no
GSE94118	Mus musculus	CSV	no	no	no
GSE65160	Mus musculus	FPKM_TRACKING	no	no	no
GSE107632	Mus musculus	TXT	no	no	no
GSE107122	Mus musculus	TXT	no	no	no
GSE104054	Mus musculus	TXT	yes	no	yes
GSE99989	Mus musculus	CSV	no	no	no
GSE81233	Homo sapiens; Mus musculus	BED, FPKM_TRACKING, TXT	no	no	no
GSE108108	Mus musculus	TXT	no	no	no
GSE108067	Mus musculus	MTX, TSV	no	no	no
GSE107115	Mus musculus	TXT	no	no	no
GSE103753	Mus musculus	TXT	no	no	no
GSE106447	Mus musculus	CSV, TSV	no	no	no
GSE106273	Mus musculus	CSV, MTX, TSV	no	no	no
GSE107909	Mus musculus	CSV	no	no	no
GSE102827	Mus musculus	CSV, TXT	no	no	no
GSE106678	Mus musculus	TXT	no	no	no
GSE101601	Mus musculus; Homo sapiens	XLSX	no	no	no
GSE99235	Mus musculus	TXT	no	no	no
GSE99058	Mus musculus	TXT	no	no	no
GSE98816	Mus musculus	TXT	no	no	no
GSE107653	Mus musculus	TXT	no	no	no
GSE85234	Mus musculus	TXT	no	no	no
GSE89477	Mus musculus	TXT, XLSX	no	no	no
GSE107220	Mus musculus	CSV	no	no	no
GSE92842	Mus musculus	CSV	no	no	no
GSE103275	Mus musculus	BAI, MTX, TSV	no	no	no
GSE103272	Mus musculus	MTX, TSV	no	no	no
GSE98131	Mus musculus	TXT	no	no	no
GSE96630	Mus musculus	FPKM_TRACKING	no	no	no
GSE95448	Mus musculus	TXT	no	no	no
GSE95445	Mus musculus	TXT	no	no	no
GSE95436	Mus musculus	TXT	no	no	no
GSE95434	Mus musculus	TXT	no	no	no
GSE95432	Mus musculus	TXT	no	no	no
GSE95430	Mus musculus	BAI, MTX, TSV	no	no	no
GSE90822	Mus musculus	TXT	no	no	no
GSE87795	Mus musculus	FPKM_TRACKING	no	no	no
GSE103574	Mus musculus	CLOUPE, CSV	no	no	no
GSE100607	Mus musculus	none	no	no	no
GSE102698	Homo sapiens; Mus musculus	CSV	no	no	no
GSE81530	Mus musculus	BW, TXT	no	no	no
GSE89798	Mus musculus	TXT	no	no	no
GSE106472	Mus musculus	MTX, TSV, TXT	no	no	no
GSE106471	Mus musculus	TXT	no	no	no
GSE92332	Mus musculus	MTX, TSV, TXT	no	no	no
GSE89378	Mus musculus	CSV	no	no	no
GSE86113	Mus musculus	TAB	no	no	no
GSE99701	Mus musculus	TXT	no	no	no
GSE99251	Mus musculus	RDA, TXT	no	yes	yes
GSE74607	Mus musculus	TXT	no	no	no
GSE74290	Mus musculus	TXT	no	no	no
GSE98569	Mus musculus	CSV	no	no	no
GSE98567	Mus musculus	XLSX	no	no	no
GSE79578	Mus musculus	TXT	no	no	no
GSE105054	Mus musculus	CSV, XLSX	no	no	no
GSE97390	Mus musculus	CSV	no	no	no
GSE102346	Mus musculus; synthetic construct	TXT	no	no	no
GSE103976	Mus musculus	TXT	no	no	no
GSE102456	Mus musculus	none	no	no	no
GSE102455	Mus musculus	TSV	no	no	no
GSE103334	Mus musculus	TXT	no	no	no
GSE104678	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344; Mus musculus	XLSX	no	no	no
GSE102163	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344; Mus musculus	none	no	no	no
GSE102161	Mus musculus	XLSX	no	no	no
GSE102160	Mus musculus	XLSX	no	no	no
GSE102159	Mus musculus	XLSX	no	no	no
GSE102443	Mus musculus	TXT	no	no	no
GSE66343	Mus musculus	BED, BEDGRAPH, TXT	no	no	no
GSE101391	Mus musculus	TXT	no	no	no
GSE104396	Mus musculus	TXT	no	no	no
GSE101984	Mus musculus	CSV	no	no	no
GSE85755	Mus musculus; Danio rerio	CSV, FA, TSV, TXT	no	no	no
GSE96638	Mus musculus	TXT	no	no	no
GSE101487	Mus musculus	MATRIX	no	no	no
GSE100120	Mus musculus; Homo sapiens	none	no	no	no
GSE97859	Mus musculus	BW, FPKM_TRACKING	no	no	no
GSE90697	Mus musculus	TXT	no	no	no
GSE90958	Mus musculus	BED, BEDGRAPH, TXT, XLSX	no	no	no
GSE90072	synthetic construct; Mus musculus	none	no	no	no
GSE90059	Mus musculus	TXT	no	no	no
GSE102299	Mus musculus	MTX, TSV, TXT	no	no	no
GSE94054	Mus musculus	TXT	no	no	no
GSE100389	Mus musculus	CSV	no	no	no
GSE99714	Mus musculus	MTX, TSV	no	no	no
GSE92699	Mus musculus	CSV	no	no	no
GSE87293	Mus musculus	TXT	no	no	no
GSE101712	Mus musculus	TXT	no	no	no
GSE89900	Mus musculus	XLS	no	no	no
GSE101334	Mus musculus	CSV	no	no	no
GSE101340	Mus musculus	TXT	no	no	no
GSE98561	Caenorhabditis elegans; Homo sapiens; Mus musculus	CSV, RDATA, TXT	no	yes	yes
GSE93524	Mus musculus	BW, TXT	no	no	no
GSE94389	Mus musculus	TXT	no	no	no
GSE94388	Mus musculus	GCT, TSV	no	no	no
GSE102332	Mus musculus	CSV	no	no	no
GSE98415	Mus musculus	CSV	no	no	no
GSE90824	Mus musculus	TXT	no	no	no
GSE89263	Mus musculus	TXT	no	no	no
GSE88814	Mus musculus	XLSX	no	no	no
GSE100771	Mus musculus	CSV	no	no	no
GSE99866	Mus musculus	TXT	no	no	no
GSE100428	Mus musculus	none	no	no	no
GSE100426	Mus musculus	TXT	no	no	no
GSE96993	Homo sapiens; Mus musculus	XLSX	no	no	no
GSE90047	Mus musculus	TXT	no	no	no
GSE79306	Homo sapiens; Mus musculus	TXT	no	no	no
GSE99933	Mus musculus	TXT	no	no	no
GSE99457	Mus musculus	MTX, TSV	no	no	no
GSE89549	Mus musculus	XLSX	no	no	no
GSE99735	Mus musculus	MTX, TSV	no	no	no
GSE65994	Mus musculus	BED, DIFF	no	no	no
GSE98451	Mus musculus	TXT	no	no	no
GSE100597	Mus musculus	TXT	no	no	no
GSE97381	Mus musculus	TAB	no	no	no
GSE98794	Mus musculus	TXT	no	no	no
GSE96981	Homo sapiens; Mus musculus	CSV	no	no	no
GSE96105	Mus musculus	TXT	no	no	no
GSE96104	Mus musculus	TXT	no	no	no
GSE100106	Mus musculus	HTML, MTX, TSV	no	no	no
GSE78140	Mus musculus	BW, TXT	no	no	no
GSE99765	Mus musculus	CSV, TSV	no	no	no
GSE90046	Mus musculus	TXT	no	no	no
GSE98971	Mus musculus	BIGWIG, TXT	no	no	no
GSE98969	Mus musculus	TXT	no	no	no
GSE96819	Mus musculus	TXT	no	no	no
GSE99093	Mus musculus	XLSX	no	no	no
GSE95133	Mus musculus	CSV	yes	no	yes
GSE79108	Mus musculus	CSV	no	no	no
GSE87631	Mus musculus	TXT	no	no	no
GSE97941	Mus musculus	TXT	no	no	no
GSE95701	Mus musculus	TXT	yes	no	yes
GSE96677	Mus musculus; Homo sapiens	TXT	no	no	no
GSE92865	Mus musculus	MTX, TSV	no	no	no
GSE89164	Homo sapiens; Mus musculus; Drosophila melanogaster	TXT	no	no	no
GSE87375	Mus musculus	TXT	no	no	no
GSE86479	Mus musculus	BIGWIG	no	no	no
GSE97354	Mus musculus	TXT	no	no	no
GSE94920	"c(""(Submitter supplied) Organism: Mus musculus  Experiment type: Gene expression profiling by high throughput sequencing  Summary: Pathological angiogenesis is a hallmark of cancer and therapeutic target. Vascular-endothelial growth factor-A (VEGFA) and angiopoietin-2 (ANGPT2/ANG2) sustain tumor angiogenesis and limit anti-tumor immunity. We show that combined ANGPT2 and VEGFA blockade by mono-specific antibodies (LC06 + B20) or a bi-specific antibody (A2V) provides synergistic anti-tumoral benefits in both transgenic and transplant tumor models. more..."", 
""Organism:\tMus musculus"")"	TXT	no	no	no
GSE98048	Mus musculus	TXT	no	no	no
GSE97955	Mus musculus	XLSX	no	no	no
GSE86310	Mus musculus	TXT	no	no	no
GSE90848	Mus musculus	TXT	no	no	no
GSE90847	Mus musculus	TXT	no	no	no
GSE92650	Mus musculus	TXT	no	no	no
GSE95601	Mus musculus	RDA, TXT	no	yes	yes
GSE81848	Homo sapiens; Mus musculus	TXT	no	no	no
GSE94813	Mus musculus	FPKM_TRACKING, TXT	no	no	no
GSE90797	Mus musculus	TXT	no	no	no
GSE90140	Mus musculus	TXT	no	no	no
GSE85627	Mus musculus	XLSX	no	no	no
GSE89684	Mus musculus	TSV	no	no	no
GSE89683	Mus musculus	TSV	no	no	no
GSE87544	Mus musculus	CSV, RDATA, TXT	no	yes	yes
GSE70713	Mus musculus	XLSX	no	no	no
GSE84558	Homo sapiens; Mus musculus	FPKM_TRACKING	no	no	no
GSE90856	Mus musculus	TSV	no	no	no
GSE94135	Mus musculus	TXT	no	no	no
GSE79137	Mus musculus	TXT	no	no	no
GSE92707	Mus musculus	TSV	no	no	no
GSE90860	Mus musculus	TSV	no	no	no
GSE80168	Mus musculus	TXT	no	no	no
GSE80280	Mus musculus	BED, HDF5, PDB, TSV, TXT, XYZ	no	no	no
GSE74052	Mus musculus	TXT	no	no	no
GSE94641	Mus musculus	TSV	no	no	no
GSE94579	Mus musculus	TSV	no	no	no
GSE75454	Mus musculus	BEDGRAPH, PAIR, TXT, WIG	no	no	no
GSE72856	Mus musculus	BED, BEDGRAPH	no	no	no
GSE72855	Mus musculus	BEDGRAPH	no	no	no
GSE72854	Mus musculus	BEDGRAPH	no	no	no
GSE72852	Mus musculus	BEDGRAPH	no	no	no
GSE72851	Mus musculus	BEDGRAPH	no	no	no
GSE89405	Mus musculus	BED, CSV	no	no	no
GSE92495	Homo sapiens; Mus musculus	TXT	no	no	no
GSE85045	Mus musculus; Homo sapiens	BIGWIG, WIG	no	no	no
GSE85040	Mus musculus	BIGWIG	no	no	no
GSE79457	Mus musculus	CSV	no	no	no
GSE94883	Mus musculus	TXT	no	no	no
GSE94383	Mus musculus	CSV	no	no	no
GSE85534	Canis lupus familiaris; Homo sapiens; Mus musculus	TSV	no	no	no
GSE90053	Mus musculus; Homo sapiens	XLSX	no	no	no
GSE85249	Mus musculus	TXT	no	no	no
GSE90806	Mus musculus	CSV	no	no	no
GSE39160	Mus musculus	BIGWIG, TXT	no	no	no
GSE85875	Mus musculus	CSV, PDF	no	no	no
GSE80205	Mus musculus	BED	no	no	no
GSE94333	Mus musculus	TXT	no	no	no
GSE93374	Mus musculus	TXT	yes	no	yes
GSE92872	Homo sapiens; Mus musculus	CSV	no	no	no
GSE93421	Mus musculus	HDF5	no	no	no
GSE81505	Mus musculus	CSV	no	no	no
GSE76026	Mus musculus	TXT	no	no	no
GSE78510	Mus musculus	TXT	no	no	no
GSE68981	Mus musculus	TXT	no	no	no
GSE71794	Mus musculus	XLSX	no	no	no
GSE90488	Mus musculus	TXT	no	no	no
GSE90486	Mus musculus	TXT, XLS	no	no	no
GSE90063	Homo sapiens; Mus musculus	CSV, TXT	no	no	no
GSE92247	Mus musculus; Rattus norvegicus	CSV	no	no	no
GSE81275	Mus musculus	TXT	no	no	no
GSE80483	Mus musculus	BW, TXT	no	no	no
GSE87341	Mus musculus	TXT	no	no	no
GSE80810	Mus musculus	XLS	no	no	no
GSE90809	Mus musculus	CSV	no	no	no
GSE76184	Mus musculus	TXT	no	no	no
GSE74672	Mus musculus	XLSX	no	no	no
GSE84498	Mus musculus	TXT	no	no	no
GSE83948	Mus musculus	CSV	no	no	no
GSE78045	Mus musculus	TXT	no	no	no
GSE77852	Mus musculus	TXT	no	no	no
GSE87637	Mus musculus	BEDGRAPH, TXT	no	no	no
GSE87527	Mus musculus	BED, TDF, TXT	no	no	no
GSE79552	Mus musculus; Homo sapiens	BW, TXT	no	no	no
GSE81197	Mus musculus	TXT	no	no	no
GSE67071	Mus musculus	TXT	no	no	no
GSE89468	Mus musculus	TXT	no	no	no
GSE86573	Mus musculus	TXT	no	no	no
GSE88567	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE88550	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE89379	Mus musculus	CSV	no	no	no
GSE86997	Mus musculus	CSV	no	no	no
GSE80032	Mus musculus	CSV	no	no	no
GSE86929	Mus musculus	CSV	no	no	no
GSE87069	Mus musculus	TAB	no	no	no
GSE69970	Mus musculus	TXT	no	no	no
GSE76381	Mus musculus; Homo sapiens	TXT	no	no	no
GSE75751	Mus musculus	TXT	no	no	no
GSE82174	Mus musculus	TXT	no	no	no
GSE77740	Mus musculus	CSV, XLSX	no	no	no
GSE77736	Mus musculus	CSV	no	no	no
GSE84133	Homo sapiens; Mus musculus	CSV	no	no	no
GSE75659	Homo sapiens; Mus musculus	TXT	no	no	no
GSE87144	Mus musculus	XLSX	no	no	no
GSE67602	Mus musculus	TXT	no	no	no
GSE79363	Mus musculus	TXT	no	no	no
GSE75790	Mus musculus	TXT	no	no	no
GSE86042	Mus musculus	CEL	no	no	no
GSE86039	Mus musculus	TXT	no	no	no
GSE86031	Mus musculus	TXT	no	no	no
GSE86030	Mus musculus	TXT	no	no	no
GSE86028	Mus musculus	TXT	no	no	no
GSE85954	Mus musculus	TXT	no	no	no
GSE85951	Mus musculus	TXT	no	no	no
GSE77113	Mus musculus	DIFF	no	no	no
GSE78845	Mus musculus	TAB	no	no	no
GSE78907	Mus musculus	TXT	no	no	no
GSE71453	Mus musculus	CSV, TXT	no	no	no
GSE70245	Mus musculus	TSV, TXT	no	no	no
GSE70244	Mus musculus	TXT	no	no	no
GSE70243	Mus musculus	TXT	no	no	no
GSE70242	Mus musculus	TXT	no	no	no
GSE70241	Mus musculus	TXT	no	no	no
GSE70240	Mus musculus	TXT	no	no	no
GSE70239	Mus musculus	TXT	no	no	no
GSE70238	Mus musculus	TXT	no	no	no
GSE70236	Mus musculus	TXT	no	no	no
GSE70235	Mus musculus	TXT	no	no	no
GSE84535	Mus musculus	TXT	no	no	no
GSE81905	Mus musculus	BAM	no	no	no
GSE81904	Mus musculus	BAM, R, RDATA, TXT	no	yes	yes
GSE81903	Mus musculus	TXT	no	no	no
GSE80232	Mus musculus	TXT	no	no	no
GSE74767	Macaca fascicularis; Mus musculus	TXT	no	no	no
GSE85154	Mus musculus	XLSX	no	no	no
GSE85152	Mus musculus	TXT	no	no	no
GSE75386	Mus musculus	CSV	no	no	no
GSE85575	Mus musculus; Homo sapiens	TXT	no	no	no
GSE79651	Rattus norvegicus; Mus musculus	TXT, XLSX	no	no	no
GSE74155	Mus musculus	TXT	no	no	no
GSE82187	Mus musculus	CSV	no	no	no
GSE79818	Mus musculus	TXT	no	no	no
GSE79812	Mus musculus	XLSX	no	no	no
GSE52359	Mus musculus	FPKM_TRACKING	no	no	no
GSE77367	Mus musculus	BW, XLS	no	no	no
GSE77357	Mus musculus	TXT, XLS	no	no	no
GSE74720	Mus musculus	XLSX	no	no	no
GSE81682	Mus musculus	TXT	no	no	no
GSE83146	Mus musculus	TXT	no	no	no
GSE76606	Mus musculus	FPKM_TRACKING	no	no	no
GSE76983	Mus musculus	CSV	no	no	no
GSE76408	Mus musculus	CSV, TXT	no	no	no
GSE66582	Mus musculus	TXT	no	no	no
GSE66390	Mus musculus	BEDGRAPH	no	no	no
GSE76157	Mus musculus	TXT	no	no	no
GSE67310	Mus musculus	TXT	no	no	no
GSE68771	Mus musculus	none	no	no	no
GSE68770	Mus musculus	TXT	no	no	no
GSE68769	Mus musculus	TXT	no	no	no
GSE67123	Mus musculus	FPKM_TRACKING	no	no	no
GSE67120	Mus musculus	FPKM_TRACKING, TXT	no	no	no
GSE66954	Mus musculus	FPKM_TRACKING	no	no	no
GSE79510	Mus musculus	TXT	no	no	no
GSE70605	Mus musculus	FPKM_TRACKING	no	no	no
GSE70608	Mus musculus	BW, FPKM_TRACKING, TXT	no	no	no
GSE78521	Mus musculus	TXT	no	no	no
GSE72059	Mus musculus	TXT	no	no	no
GSE75139	Mus musculus	CEL	no	no	no
GSE71802	Mus musculus	TXT	no	no	no
GSE66578	Mus musculus	TXT	no	no	no
GSE65884	Mus musculus	TXT	no	no	no
GSE75049	Mus musculus	TXT, XLSX	no	no	no
GSE74597	Mus musculus	BED, TXT	no	no	no
GSE74596	Mus musculus	TXT	no	no	no
GSE74594	Mus musculus	TXT	no	no	no
GSE77067	Mus musculus	TXT	no	no	no
GSE80155	Mus musculus	TXT	no	no	no
GSE76483	Mus musculus	TXT	no	no	no
GSE78779	Mus musculus; Caenorhabditis elegans	TXT	no	no	no
GSE77029	Mus musculus	TXT	no	no	no
GSE77847	Mus musculus	TXT	no	no	no
GSE77846	Mus musculus	TXT	no	no	no
GSE70657	Mus musculus	TXT	no	no	no
GSE65924	Mus musculus	TXT, XLSX	no	no	no
GSE79436	Mus musculus	TXT	no	no	no
GSE69926	Mus musculus	XLSX	no	no	no
GSE67113	Mus musculus	TXT	no	no	no
GSE78494	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78490	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78489	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78488	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78486	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78483	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78479	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78478	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78471	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78467	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78466	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78460	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78458	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78457	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78455	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78454	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78453	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78449	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78447	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78445	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78443	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78440	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78436	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78435	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78434	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78428	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78427	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78425	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78424	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78420	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78414	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78412	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78408	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78402	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78401	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78400	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78398	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78397	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78394	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78388	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78383	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78377	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78375	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78373	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78368	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78367	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78366	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78363	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78362	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78361	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78356	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78355	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78354	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78353	Mus musculus	BIGWIG, TSV, TXT	no	no	no
GSE78352	Mus musculus	BIGWIG, TSV, TXT	no	no	no
